sector,year,gas_type,value_mt_co2eq
Forest land,2002,CH4,0.067234
Forest land,2003,CH4,0.086704
Forest land,2004,CH4,0.08229
Forest land,2005,CH4,0.071348
Forest land,2006,CH4,0.079923
Forest land,2007,CH4,0.083148
Forest land,2008,CH4,0.080311
Forest land,2009,CH4,0.072504
Forest land,2010,CH4,0.107448
Forest land,2011,CH4,0.109303
Forest land,2012,CH4,0.071986
Forest land,2013,CH4,0.080903
Forest land,2014,CH4,0.079838
Forest land,2015,CH4,0.076655
Forest land,2016,CH4,0.073401
Forest land,2017,CH4,0.12374
Forest land,2018,CH4,0.086753
Forest land,2019,CH4,0.075807
Forest land,2020,CH4,0.080964
Forest land,2021,CH4,0.074817
Forest land,2022,CH4,0.073874
Forest land,2023,CH4,0.07445
Forest land,2024,CH4,0.0
Fugitive emissions,1990,CH4,0.118534
Fugitive emissions,1991,CH4,0.10803
Fugitive emissions,1992,CH4,0.102731
Fugitive emissions,1993,CH4,0.106953
Fugitive emissions,1994,CH4,0.105461
Fugitive emissions,1995,CH4,0.105979
Fugitive emissions,1996,CH4,0.106329
Fugitive emissions,1997,CH4,0.103896
Fugitive emissions,1998,CH4,0.088908
Fugitive emissions,1999,CH4,0.090098
Fugitive emissions,2000,CH4,0.093111
Fugitive emissions,2001,CH4,0.108018
Fugitive emissions,2002,CH4,0.082979
Fugitive emissions,2003,CH4,0.830597
Fugitive emissions,2004,CH4,0.092416
Fugitive emissions,2005,CH4,0.082482
Fugitive emissions,2006,CH4,0.095713
Fugitive emissions,2007,CH4,0.105215
Fugitive emissions,2008,CH4,0.099256
Fugitive emissions,2009,CH4,0.093917
Fugitive emissions,2010,CH4,0.097317
Fugitive emissions,2011,CH4,0.089081
Fugitive emissions,2012,CH4,0.087361
Fugitive emissions,2013,CH4,0.085258
Fugitive emissions,2014,CH4,0.098156
Fugitive emissions,2015,CH4,0.098891
Fugitive emissions,2016,CH4,0.099084
Fugitive emissions,2017,CH4,0.101027
Fugitive emissions,2018,CH4,0.106501
Fugitive emissions,2019,CH4,0.101418
Fugitive emissions,2020,CH4,0.102157
Fugitive emissions,2021,CH4,0.090637
Fugitive emissions,2022,CH4,0.089514
Fugitive emissions,2023,CH4,0.089006
Fugitive emissions,2024,CH4,0.096734
Grassland,1990,CH4,1.658961
Grassland,1991,CH4,1.644461
Grassland,1992,CH4,1.632181
Grassland,1993,CH4,1.61618
Grassland,1994,CH4,1.612241
Grassland,1995,CH4,1.61115
Grassland,1996,CH4,1.607517
Grassland,1997,CH4,1.593699
Grassland,1998,CH4,1.583442
Grassland,1999,CH4,1.570327
Grassland,2000,CH4,1.566169
Grassland,2001,CH4,1.580163
Grassland,2002,CH4,1.547173
Grassland,2003,CH4,1.57013
Grassland,2004,CH4,1.552948
Grassland,2005,CH4,1.54506
Grassland,2006,CH4,1.534381
Grassland,2007,CH4,1.516261
Grassland,2008,CH4,1.495234
Grassland,2009,CH4,1.481505
Grassland,2010,CH4,1.500119
Grassland,2011,CH4,1.454964
Grassland,2012,CH4,1.425267
Grassland,2013,CH4,1.415767
Grassland,2014,CH4,1.429547
Grassland,2015,CH4,1.375197
Grassland,2016,CH4,1.351354
Grassland,2017,CH4,1.361822
Grassland,2018,CH4,1.328268
Grassland,2019,CH4,1.307177
Grassland,2020,CH4,1.295322
Grassland,2021,CH4,1.286855
Grassland,2022,CH4,1.278607
Grassland,2023,CH4,1.283821
Grassland,2024,CH4,1.282802
Harvested wood products,1990,CH4,0.0
Harvested wood products,1991,CH4,0.0
Harvested wood products,1992,CH4,0.0
Harvested wood products,1993,CH4,0.0
Harvested wood products,1994,CH4,0.0
Harvested wood products,1995,CH4,0.0
Harvested wood products,1996,CH4,0.0
Harvested wood products,1997,CH4,0.0
Harvested wood products,1998,CH4,0.0
Harvested wood products,1999,CH4,0.0
Harvested wood products,2000,CH4,0.0
Harvested wood products,2001,CH4,0.0
Harvested wood products,2002,CH4,0.0
Harvested wood products,2003,CH4,0.0
Harvested wood products,2004,CH4,0.0
Harvested wood products,2005,CH4,0.0
Harvested wood products,2006,CH4,0.0
Harvested wood products,2007,CH4,0.0
Harvested wood products,2008,CH4,0.0
Harvested wood products,2009,CH4,0.0
Harvested wood products,2010,CH4,0.0
Harvested wood products,2011,CH4,0.0
Harvested wood products,2012,CH4,0.0
Harvested wood products,2013,CH4,0.0
Harvested wood products,2014,CH4,0.0
Harvested wood products,2015,CH4,0.0
Harvested wood products,2016,CH4,0.0
Harvested wood products,2017,CH4,0.0
Harvested wood products,2018,CH4,0.0
Harvested wood products,2019,CH4,0.0
Harvested wood products,2020,CH4,0.0
Harvested wood products,2021,CH4,0.0
Harvested wood products,2022,CH4,0.0
Harvested wood products,2023,CH4,0.0
Harvested wood products,2024,CH4,0.0
Incineration and open burning of waste,1990,CH4,0.001178
Incineration and open burning of waste,1991,CH4,0.001206
Incineration and open burning of waste,1992,CH4,0.00127
Incineration and open burning of waste,1993,CH4,0.001332
Incineration and open burning of waste,1994,CH4,0.001385
Incineration and open burning of waste,1995,CH4,0.001428
Incineration and open burning of waste,1996,CH4,0.001421
Incineration and open burning of waste,1997,CH4,0.001335
Incineration and open burning of waste,1998,CH4,0.001247
Incineration and open burning of waste,1999,CH4,0.001755
Incineration and open burning of waste,2000,CH4,0.001937
Incineration and open burning of waste,2001,CH4,0.002453
Incineration and open burning of waste,2002,CH4,0.005166
Incineration and open burning of waste,2003,CH4,0.006716
Incineration and open burning of waste,2004,CH4,0.004034
Incineration and open burning of waste,2005,CH4,0.002599
Incineration and open burning of waste,2006,CH4,0.002689
Incineration and open burning of waste,2007,CH4,0.000102
Incineration and open burning of waste,2008,CH4,0.000379
Incineration and open burning of waste,2009,CH4,0.000385
Incineration and open burning of waste,2010,CH4,0.000473
Incineration and open burning of waste,2011,CH4,0.000712
Incineration and open burning of waste,2012,CH4,0.00024
Incineration and open burning of waste,2013,CH4,0.000157
Incineration and open burning of waste,2014,CH4,0.000148
Incineration and open burning of waste,2015,CH4,0.000159
Incineration and open burning of waste,2016,CH4,0.00015
Incineration and open burning of waste,2017,CH4,0.000159
Incineration and open burning of waste,2018,CH4,0.000187
Incineration and open burning of waste,2019,CH4,0.000249
Incineration and open burning of waste,2020,CH4,0.000148
Incineration and open burning of waste,2021,CH4,0.000134
Incineration and open burning of waste,2022,CH4,6.1e-05
Incineration and open burning of waste,2023,CH4,2.4e-05
Incineration and open burning of waste,2024,CH4,2.3e-05
Industrial Processes,1990,CH4,0.0
Industrial Processes,1991,CH4,0.0
Industrial Processes,1992,CH4,0.0
Industrial Processes,1993,CH4,0.0
Industrial Processes,1994,CH4,0.0
Industrial Processes,1995,CH4,0.0
Industrial Processes,1996,CH4,0.0
Industrial Processes,1997,CH4,0.0
Industrial Processes,1998,CH4,0.0
Industrial Processes,1999,CH4,0.0
Industrial Processes,2000,CH4,0.0
Industrial Processes,2001,CH4,0.0
Industrial Processes,2002,CH4,0.0
Industrial Processes,2003,CH4,0.0
Industrial Processes,2004,CH4,0.0
Industrial Processes,2005,CH4,0.0
Industrial Processes,2006,CH4,0.0
Industrial Processes,2007,CH4,0.0
Industrial Processes,2008,CH4,0.0
Industrial Processes,2009,CH4,0.0
Industrial Processes,2010,CH4,0.0
Industrial Processes,2011,CH4,0.0
Industrial Processes,2012,CH4,0.0
Industrial Processes,2013,CH4,0.0
Industrial Processes,2014,CH4,0.0
Industrial Processes,2015,CH4,0.0
Industrial Processes,2016,CH4,0.0
Industrial Processes,2017,CH4,0.0
Industrial Processes,2018,CH4,0.0
Industrial Processes,2019,CH4,0.0
Industrial Processes,2020,CH4,0.0
Industrial Processes,2021,CH4,0.0
Industrial Processes,2022,CH4,0.0
Industrial Processes,2023,CH4,0.0
Industrial Processes,2024,CH4,0.0
"Land use, land-use change and forestry",1990,CH4,4.092095
"Land use, land-use change and forestry",1991,CH4,4.027878
"Land use, land-use change and forestry",1992,CH4,3.979476
"Land use, land-use change and forestry",1993,CH4,3.985427
"Land use, land-use change and forestry",1994,CH4,3.973027
"Land use, land-use change and forestry",1995,CH4,3.972559
"Land use, land-use change and forestry",1996,CH4,3.966124
"Land use, land-use change and forestry",1997,CH4,3.871458
"Land use, land-use change and forestry",1998,CH4,3.817743
"Land use, land-use change and forestry",1999,CH4,3.794417
"Land use, land-use change and forestry",2000,CH4,3.817821
"Land use, land-use change and forestry",2001,CH4,4.020106
"Land use, land-use change and forestry",2002,CH4,3.70585
"Land use, land-use change and forestry",2003,CH4,3.929266
"Land use, land-use change and forestry",2004,CH4,3.825272
"Land use, land-use change and forestry",2005,CH4,3.831041
"Land use, land-use change and forestry",2006,CH4,3.799395
"Land use, land-use change and forestry",2007,CH4,3.755333
"Land use, land-use change and forestry",2008,CH4,3.721083
"Land use, land-use change and forestry",2009,CH4,3.695836
"Land use, land-use change and forestry",2010,CH4,3.977808
"Land use, land-use change and forestry",2011,CH4,3.763195
"Land use, land-use change and forestry",2012,CH4,3.601413
"Land use, land-use change and forestry",2013,CH4,3.628574
"Land use, land-use change and forestry",2014,CH4,3.792285
"Land use, land-use change and forestry",2015,CH4,3.552035
"Land use, land-use change and forestry",2016,CH4,3.49058
"Land use, land-use change and forestry",2017,CH4,3.800145
"Land use, land-use change and forestry",2018,CH4,3.590678
"Land use, land-use change and forestry",2019,CH4,3.56183
"Land use, land-use change and forestry",2020,CH4,3.533976
"Land use, land-use change and forestry",2021,CH4,3.58363
"Land use, land-use change and forestry",2022,CH4,3.623334
"Land use, land-use change and forestry",2023,CH4,3.692844
"Land use, land-use change and forestry",2024,CH4,3.956359
Landfills,1990,CH4,1.476244
Landfills,1991,CH4,1.566405
Landfills,1992,CH4,1.636805
Landfills,1993,CH4,1.691859
Landfills,1994,CH4,1.742794
Landfills,1995,CH4,1.78389
Landfills,1996,CH4,1.648494
Landfills,1997,CH4,1.358252
Landfills,1998,CH4,1.415037
Landfills,1999,CH4,1.412642
Landfills,2000,CH4,1.420343
Landfills,2001,CH4,1.528208
Landfills,2002,CH4,1.610161
Landfills,2003,CH4,1.631991
Landfills,2004,CH4,1.340545
Landfills,2005,CH4,1.139901
Landfills,2006,CH4,1.191343
Landfills,2007,CH4,0.70916
Landfills,2008,CH4,0.54111
Landfills,2009,CH4,0.342344
Landfills,2010,CH4,0.336721
Landfills,2011,CH4,0.450184
Landfills,2012,CH4,0.356651
Landfills,2013,CH4,0.525471
Landfills,2014,CH4,0.721721
Landfills,2015,CH4,0.792538
Landfills,2016,CH4,0.803187
Landfills,2017,CH4,0.756026
Landfills,2018,CH4,0.713968
Landfills,2019,CH4,0.664633
Landfills,2020,CH4,0.643772
Landfills,2021,CH4,0.589558
Landfills,2022,CH4,0.634146
Landfills,2023,CH4,0.593982
Landfills,2024,CH4,0.58572
Liming,1990,CH4,0.0
Liming,1991,CH4,0.0
Liming,1992,CH4,0.0
Liming,1993,CH4,0.0
Liming,1994,CH4,0.0
Liming,1995,CH4,0.0
Liming,1996,CH4,0.0
Liming,1997,CH4,0.0
Liming,1998,CH4,0.0
Liming,1999,CH4,0.0
Liming,2000,CH4,0.0
Liming,2001,CH4,0.0
Liming,2002,CH4,0.0
Liming,2003,CH4,0.0
Liming,2004,CH4,0.0
Liming,2005,CH4,0.0
Liming,2006,CH4,0.0
Liming,2007,CH4,0.0
Liming,2008,CH4,0.0
Liming,2009,CH4,0.0
Liming,2010,CH4,0.0
Liming,2011,CH4,0.0
Liming,2012,CH4,0.0
Liming,2013,CH4,0.0
Liming,2014,CH4,0.0
Liming,2015,CH4,0.0
Liming,2016,CH4,0.0
Liming,2017,CH4,0.0
Liming,2018,CH4,0.0
Liming,2019,CH4,0.0
Liming,2020,CH4,0.0
Liming,2021,CH4,0.0
Liming,2022,CH4,0.0
Liming,2023,CH4,0.0
Liming,2024,CH4,0.0
Manufacturing Combustion,1990,CH4,0.007596
Manufacturing Combustion,1991,CH4,0.007651
Manufacturing Combustion,1992,CH4,0.006416
Manufacturing Combustion,1993,CH4,0.006771
Manufacturing Combustion,1994,CH4,0.006545
Manufacturing Combustion,1995,CH4,0.006696
Manufacturing Combustion,1996,CH4,0.007232
Manufacturing Combustion,1997,CH4,0.007319
Manufacturing Combustion,1998,CH4,0.007847
Manufacturing Combustion,1999,CH4,0.007901
Manufacturing Combustion,2000,CH4,0.009238
Manufacturing Combustion,2001,CH4,0.009721
Manufacturing Combustion,2002,CH4,0.00934
Manufacturing Combustion,2003,CH4,0.009672
Manufacturing Combustion,2004,CH4,0.010574
Manufacturing Combustion,2005,CH4,0.012132
Manufacturing Combustion,2006,CH4,0.011558
Manufacturing Combustion,2007,CH4,0.01119
Manufacturing Combustion,2008,CH4,0.010356
Manufacturing Combustion,2009,CH4,0.008766
Manufacturing Combustion,2010,CH4,0.009228
Manufacturing Combustion,2011,CH4,0.00805
Manufacturing Combustion,2012,CH4,0.007417
Manufacturing Combustion,2013,CH4,0.007594
Manufacturing Combustion,2014,CH4,0.008843
Manufacturing Combustion,2015,CH4,0.008841
Manufacturing Combustion,2016,CH4,0.00855
Manufacturing Combustion,2017,CH4,0.009156
Manufacturing Combustion,2018,CH4,0.009505
Manufacturing Combustion,2019,CH4,0.008917
Manufacturing Combustion,2020,CH4,0.008765
Manufacturing Combustion,2021,CH4,0.008354
Manufacturing Combustion,2022,CH4,0.007952
Manufacturing Combustion,2023,CH4,0.007102
Manufacturing Combustion,2024,CH4,0.006916
Manure management,1990,CH4,1.815012
Manure management,1991,CH4,1.834804
Manure management,1992,CH4,1.87074
Manure management,1993,CH4,1.873895
Manure management,1994,CH4,1.862566
Manure management,1995,CH4,1.86428
Manure management,1996,CH4,1.931883
Manure management,1997,CH4,1.973557
Manure management,1998,CH4,1.994376
Manure management,1999,CH4,1.92878
Manure management,2000,CH4,1.847567
Manure management,2001,CH4,1.856528
Manure management,2002,CH4,1.850216
Manure management,2003,CH4,1.825953
Manure management,2004,CH4,1.813453
Manure management,2005,CH4,1.793866
Manure management,2006,CH4,1.746839
Manure management,2007,CH4,1.763583
Manure management,2008,CH4,1.735071
Manure management,2009,CH4,1.729883
Manure management,2010,CH4,1.730016
Manure management,2011,CH4,1.761696
Manure management,2012,CH4,1.803175
Manure management,2013,CH4,1.809196
Manure management,2014,CH4,1.884151
Manure management,2015,CH4,1.927796
Manure management,2016,CH4,1.961214
Manure management,2017,CH4,2.037726
Manure management,2018,CH4,1.980617
Manure management,2019,CH4,2.006817
Manure management,2020,CH4,2.008862
Manure management,2021,CH4,1.972042
Manure management,2022,CH4,1.934299
Manure management,2023,CH4,1.890042
Manure management,2024,CH4,1.858859
Metal industry,1990,CH4,0.0
Metal industry,1991,CH4,0.0
Metal industry,1992,CH4,0.0
Metal industry,1993,CH4,0.0
Metal industry,1994,CH4,0.0
Metal industry,1995,CH4,0.0
Metal industry,1996,CH4,0.0
Metal industry,1997,CH4,0.0
Metal industry,1998,CH4,0.0
Metal industry,1999,CH4,0.0
Metal industry,2000,CH4,0.0
Metal industry,2001,CH4,0.0
Metal industry,2002,CH4,0.0
Metal industry,2003,CH4,0.0
Metal industry,2004,CH4,0.0
Metal industry,2005,CH4,0.0
Metal industry,2006,CH4,0.0
Metal industry,2007,CH4,0.0
Metal industry,2008,CH4,0.0
Metal industry,2009,CH4,0.0
Metal industry,2010,CH4,0.0
Metal industry,2011,CH4,0.0
Metal industry,2012,CH4,0.0
Metal industry,2013,CH4,0.0
Metal industry,2014,CH4,0.0
Metal industry,2015,CH4,0.0
Metal industry,2016,CH4,0.0
Metal industry,2017,CH4,0.0
Metal industry,2018,CH4,0.0
Metal industry,2019,CH4,0.0
Metal industry,2020,CH4,0.0
Metal industry,2021,CH4,0.0
Metal industry,2022,CH4,0.0
Metal industry,2023,CH4,0.0
Metal industry,2024,CH4,0.0
Mineral industry,1990,CH4,0.0
Mineral industry,1991,CH4,0.0
Mineral industry,1992,CH4,0.0
Mineral industry,1993,CH4,0.0
Mineral industry,1994,CH4,0.0
Mineral industry,1995,CH4,0.0
Mineral industry,1996,CH4,0.0
Mineral industry,1997,CH4,0.0
Mineral industry,1998,CH4,0.0
Mineral industry,1999,CH4,0.0
Mineral industry,2000,CH4,0.0
Mineral industry,2001,CH4,0.0
Mineral industry,2002,CH4,0.0
Mineral industry,2003,CH4,0.0
Mineral industry,2004,CH4,0.0
Mineral industry,2005,CH4,0.0
Mineral industry,2006,CH4,0.0
Mineral industry,2007,CH4,0.0
Mineral industry,2008,CH4,0.0
Mineral industry,2009,CH4,0.0
Mineral industry,2010,CH4,0.0
Mineral industry,2011,CH4,0.0
Mineral industry,2012,CH4,0.0
Mineral industry,2013,CH4,0.0
Mineral industry,2014,CH4,0.0
Mineral industry,2015,CH4,0.0
Mineral industry,2016,CH4,0.0
Mineral industry,2017,CH4,0.0
Mineral industry,2018,CH4,0.0
Mineral industry,2019,CH4,0.0
Mineral industry,2020,CH4,0.0
Mineral industry,2021,CH4,0.0
Mineral industry,2022,CH4,0.0
Mineral industry,2023,CH4,0.0
Mineral industry,2024,CH4,0.0
Non-energy products from fuels and solvent use,1990,CH4,0.0
Non-energy products from fuels and solvent use,1991,CH4,0.0
Non-energy products from fuels and solvent use,1992,CH4,0.0
Non-energy products from fuels and solvent use,1993,CH4,0.0
Non-energy products from fuels and solvent use,1994,CH4,0.0
Non-energy products from fuels and solvent use,1995,CH4,0.0
Non-energy products from fuels and solvent use,1996,CH4,0.0
Non-energy products from fuels and solvent use,1997,CH4,0.0
Non-energy products from fuels and solvent use,1998,CH4,0.0
Non-energy products from fuels and solvent use,1999,CH4,0.0
Non-energy products from fuels and solvent use,2000,CH4,0.0
Non-energy products from fuels and solvent use,2001,CH4,0.0
Non-energy products from fuels and solvent use,2002,CH4,0.0
Non-energy products from fuels and solvent use,2003,CH4,0.0
Non-energy products from fuels and solvent use,2004,CH4,0.0
Non-energy products from fuels and solvent use,2005,CH4,0.0
Non-energy products from fuels and solvent use,2006,CH4,0.0
Non-energy products from fuels and solvent use,2007,CH4,0.0
Non-energy products from fuels and solvent use,2008,CH4,0.0
Non-energy products from fuels and solvent use,2009,CH4,0.0
Non-energy products from fuels and solvent use,2010,CH4,0.0
Non-energy products from fuels and solvent use,2011,CH4,0.0
Non-energy products from fuels and solvent use,2012,CH4,0.0
Non-energy products from fuels and solvent use,2013,CH4,0.0
Non-energy products from fuels and solvent use,2014,CH4,0.0
Non-energy products from fuels and solvent use,2015,CH4,0.0
Non-energy products from fuels and solvent use,2016,CH4,0.0
Non-energy products from fuels and solvent use,2017,CH4,0.0
Non-energy products from fuels and solvent use,2018,CH4,0.0
Non-energy products from fuels and solvent use,2019,CH4,0.0
Non-energy products from fuels and solvent use,2020,CH4,0.0
Non-energy products from fuels and solvent use,2021,CH4,0.0
Non-energy products from fuels and solvent use,2022,CH4,0.0
Non-energy products from fuels and solvent use,2023,CH4,0.0
Non-energy products from fuels and solvent use,2024,CH4,0.0
Other,1990,CH4,0.0
Other,1991,CH4,0.0
Other,1992,CH4,0.0
Other,1993,CH4,0.0
Other,1994,CH4,0.0
Other,1995,CH4,0.0
Other,1996,CH4,0.0
Other,1997,CH4,0.0
Other,1998,CH4,0.0
Other,1999,CH4,0.0
Other,2000,CH4,0.0
Other,2001,CH4,0.0
Other,2002,CH4,0.0
Other,2003,CH4,0.0
Other,2004,CH4,0.0
Other,2005,CH4,0.0
Other,2006,CH4,0.0
Other,2007,CH4,0.0
Other,2008,CH4,0.0
Other,2009,CH4,0.0
Other,2010,CH4,0.0
Other,2011,CH4,0.0
Other,2012,CH4,0.0
Other,2013,CH4,0.0
Other,2014,CH4,0.0
Other,2015,CH4,0.0
Other,2016,CH4,0.0
Other,2017,CH4,0.0
